IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Location,X,Y
100000588,SUSPICIOUS OCC,SUSPICIOUS PERSON,Friday,01/01/2010,01:54,NORTHERN,"ARREST, CITED",POST ST / VANNESS AV,-122.421572274151,37.7866181601295
100000588,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,01/01/2010,01:54,NORTHERN,"ARREST, CITED",POST ST / VANNESS AV,-122.421572274151,37.7866181601295
100007114,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,01/01/2010,02:00,NORTHERN,NONE,1200 Block of POLK ST,-122.420363988228,37.7882817928974
100000920,ASSAULT,BATTERY,Friday,01/01/2010,02:00,NORTHERN,"ARREST, BOOKED",1700 Block of FILBERT ST,-122.428005020153,37.7991086167848
100003695,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,01/01/2010,02:00,CENTRAL,NONE,600 Block of BEACH ST,-122.420312870658,37.8066543407841
100001871,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,01/01/2010,02:00,CENTRAL,NONE,400 Block of POWELL ST,-122.408460870875,37.788773276053
106001817,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,01/01/2010,02:00,SOUTHERN,NONE,1500 Block of FOLSOM ST,-122.414461034458,37.7714148717213
106008722,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,01/01/2010,02:00,MISSION,NONE,4100 Block of 18TH ST,-122.435236586404,37.7608405871381
106000160,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,01/01/2010,02:00,CENTRAL,NONE,NORTHPOINT ST / HYDE ST,-122.420373718701,37.8057204429152
100002045,ASSAULT,THREATS AGAINST LIFE,Friday,01/01/2010,02:00,MISSION,NONE,1100 Block of FLORIDA ST,-122.410229344502,37.7539670693158
100002487,NON-CRIMINAL,FOUND PROPERTY,Friday,01/01/2010,02:00,CENTRAL,NONE,500 Block of BROADWAY ST,-122.406216891388,37.7978890522094
100000641,WEAPON LAWS,POSS OF LOADED FIREARM,Friday,01/01/2010,02:08,NORTHERN,NONE,1100 Block of TURK ST,-122.428086888044,37.7810431382912
100000685,ASSAULT,BATTERY,Friday,01/01/2010,02:14,SOUTHERN,NONE,HARRISON ST / THE EMBARCADEROSOUTH ST,-122.388485562387,37.7895727625927
100002960,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,01/01/2010,02:15,PARK,NONE,1600 Block of FULTON ST,-122.443161449132,37.7761100259378
106000518,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01/01/2010,02:20,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978411
106000239,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,02:20,CENTRAL,NONE,400 Block of BROADWAY ST,-122.404564219308,37.7980998793592
100000657,ASSAULT,BATTERY,Friday,01/01/2010,02:25,NORTHERN,NONE,2000 Block of UNION ST,-122.432726882832,37.797474308431
100000691,NON-CRIMINAL,AIDED CASE,Friday,01/01/2010,02:25,NORTHERN,NONE,1400 Block of PINE ST,-122.419843847675,37.7896683240151
106001754,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/01/2010,02:30,TARAVAL,NONE,200 Block of THRIFT ST,-122.459468360888,37.7173409291627
100001213,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Friday,01/01/2010,02:30,RICHMOND,"ARREST, BOOKED",2900 Block of JACKSON ST,-122.442900239446,37.791519663338
100000754,WARRANTS,WARRANT ARREST,Friday,01/01/2010,02:30,CENTRAL,"ARREST, BOOKED",FRANCISCO ST / TAYLOR ST,-122.415055084924,37.8044801759464
100008231,NON-CRIMINAL,FOUND PROPERTY,Friday,01/01/2010,02:30,PARK,NONE,MARKET ST / CASTRO ST,-122.435187699349,37.7626702771169
100000732,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,01/01/2010,02:32,INGLESIDE,NONE,SUNNYDALE AV / PERSIA AV,-122.425836398247,37.718279128052
100000839,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,Friday,01/01/2010,02:35,INGLESIDE,"ARREST, BOOKED",900 Block of ELLSWORTH ST,-122.417778512023,37.7328369128013
100000839,ASSAULT,BATTERY,Friday,01/01/2010,02:35,INGLESIDE,"ARREST, BOOKED",900 Block of ELLSWORTH ST,-122.417778512023,37.7328369128013
100000839,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Friday,01/01/2010,02:35,INGLESIDE,"ARREST, BOOKED",900 Block of ELLSWORTH ST,-122.417778512023,37.7328369128013
100001053,NON-CRIMINAL,AIDED CASE,Friday,01/01/2010,02:36,SOUTHERN,NONE,400 Block of MINNA ST,-122.407716674447,37.7808398362956
100000748,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Friday,01/01/2010,02:44,NORTHERN,NONE,700 Block of LARKIN ST,-122.417750005137,37.78463154112
100000798,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,01/01/2010,02:44,NORTHERN,NONE,LARKIN ST / OLIVE ST,-122.4178091031,37.7847098968913
100000801,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,01/01/2010,02:45,TARAVAL,PSYCHOPATHIC CASE,1300 Block of 47TH AV,-122.485638930043,37.7617155359077
100176311,ASSAULT,BATTERY,Friday,01/01/2010,00:01,TARAVAL,NONE,1100 Block of EUCALYPTUS DR,-122.48355292361,37.7310440507946
100297224,ASSAULT,BATTERY,Friday,01/01/2010,00:01,PARK,NONE,OAK ST / CENTRAL AV,-122.444027612047,37.7722956523049
106005198,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/01/2010,00:01,SOUTHERN,NONE,HARRISON ST / 3RD ST,-122.397388784826,37.7825543452723
100182807,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,01/01/2010,00:01,INGLESIDE,NONE,0 Block of MONTEZUMA ST,-122.415901973534,37.7459552206377
106002257,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,01/01/2010,00:01,NORTHERN,NONE,MARINA BL / BUCHANAN ST,-122.433799454581,37.8050423291924
106005790,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,01/01/2010,00:01,SOUTHERN,NONE,500 Block of 4TH ST,-122.39727528214,37.7789657841083
106006378,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,01/01/2010,00:01,PARK,NONE,1300 Block of HAYES ST,-122.439312994918,37.7749083638475
100095614,FORGERY/COUNTERFEITING,"CHECKS, FORGERY (FELONY)",Friday,01/01/2010,00:01,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978411
100188275,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,01/01/2010,00:01,INGLESIDE,NONE,100 Block of WHIPPLE AV,-122.449073944798,37.7119400810525
100167382,FRAUD,FRAUDULENT CREDIT APPLICATION,Friday,01/01/2010,00:01,PARK,NONE,900 Block of ASHBURY ST,-122.446072513385,37.7655430800218
100188275,FRAUD,FRAUDULENT CREDIT APPLICATION,Friday,01/01/2010,00:01,INGLESIDE,NONE,100 Block of WHIPPLE AV,-122.449073944798,37.7119400810525
100176311,"SEX OFFENSES, FORCIBLE",CHILD ABUSE SEXUAL,Friday,01/01/2010,00:01,TARAVAL,NONE,1100 Block of EUCALYPTUS DR,-122.48355292361,37.7310440507946
100083794,ASSAULT,CHILD ABUSE (PHYSICAL),Friday,01/01/2010,00:01,INGLESIDE,UNFOUNDED,1500 Block of GENEVA AV,-122.431460439997,37.712638033691
106034147,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Friday,01/01/2010,00:01,TARAVAL,NONE,1200 Block of LA PLAYA ST,-122.509265053678,37.7626959728109
100447134,ASSAULT,THREATS AGAINST LIFE,Friday,01/01/2010,00:01,MISSION,NONE,3000 Block of 16TH ST,-122.420569919058,37.7650310540177
100008639,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01/01/2010,00:01,NORTHERN,NONE,2400 Block of LYON ST,-122.446492732298,37.793395315952
106002326,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01/01/2010,00:01,NORTHERN,NONE,WEBSTER ST / GREENWICH ST,-122.434227824983,37.799159661069
106046380,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01/01/2010,00:01,CENTRAL,NONE,500 Block of PACIFIC AV,-122.403677359916,37.7972634120515
100273202,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,01/01/2010,00:01,TENDERLOIN,NONE,200 Block of TURK ST,-122.413128927265,37.782946019473
100384003,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,01/01/2010,00:01,TENDERLOIN,NONE,500 Block of OFARRELL ST,-122.413054319833,37.7857440517529
100155638,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,00:01,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978411
100229619,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,00:01,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978411
106002382,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,00:01,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978411
100293642,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,00:01,MISSION,NONE,2000 Block of MISSION ST,-122.419587262894,37.7646117104823
100104061,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,01/01/2010,00:01,TARAVAL,NONE,100 Block of GOETHE ST,-122.459305209955,37.7089158359206
100000760,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Friday,01/01/2010,00:03,CENTRAL,NONE,400 Block of GEARY ST,-122.411396851817,37.7870675849758
100000760,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,01/01/2010,00:03,CENTRAL,NONE,400 Block of GEARY ST,-122.411396851817,37.7870675849758
106001077,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/01/2010,00:05,SOUTHERN,NONE,0 Block of GOUGH ST,-122.421906814725,37.7730545405617
100000168,NON-CRIMINAL,AIDED CASE,Friday,01/01/2010,00:06,SOUTHERN,NONE,5TH ST / MINNA ST,-122.405934320038,37.7822956446277
100000259,WEAPON LAWS,POSS OF LOADED FIREARM,Friday,01/01/2010,00:09,MISSION,"ARREST, BOOKED",100 Block of SHOTWELL ST,-122.416479394231,37.7657203984124
100002277,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,01/01/2010,00:10,SOUTHERN,NONE,MARKET ST / THE EMBARCADERONORTH ST,-122.393983685228,37.7950607653247
100000215,ASSAULT,BATTERY,Friday,01/01/2010,00:11,RICHMOND,NONE,300 Block of 26TH AV,-122.486012719065,37.7834021897189
106001641,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,01/01/2010,00:15,SOUTHERN,NONE,THE EMBARCADEROSOUTH ST / MARKET ST,-122.393983685228,37.7950607653247
100002001,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,00:15,CENTRAL,NONE,200 Block of GEARY ST,-122.407449385568,37.7875698623125
100000390,ROBBERY,"ROBBERY, BODILY FORCE",Friday,01/01/2010,00:20,CENTRAL,NONE,SACRAMENTO ST / DAVIS ST,-122.39779964145,37.7944335524457
100000237,NON-CRIMINAL,AIDED CASE,Friday,01/01/2010,00:20,TENDERLOIN,NONE,0 Block of 5THSTNORTH ST,-122.407599166719,37.7835716554127
100000340,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Friday,01/01/2010,00:29,INGLESIDE,"ARREST, BOOKED",3100 Block of MISSION ST,-122.419436540611,37.7463649495678
100000340,OTHER OFFENSES,RESISTING ARREST,Friday,01/01/2010,00:29,INGLESIDE,"ARREST, BOOKED",3100 Block of MISSION ST,-122.419436540611,37.7463649495678
100000378,ASSAULT,BATTERY,Friday,01/01/2010,00:30,TENDERLOIN,UNFOUNDED,100 Block of EDDY ST,-122.410630886946,37.7841471144314
100000265,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Friday,01/01/2010,00:30,SOUTHERN,"ARREST, BOOKED",100 Block of KING ST,-122.39028274094,37.779377448751
100000265,OTHER OFFENSES,RESISTING ARREST,Friday,01/01/2010,00:30,SOUTHERN,"ARREST, BOOKED",100 Block of KING ST,-122.39028274094,37.779377448751
100017276,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,00:30,CENTRAL,NONE,LEAVENWORTH ST / BEACH ST,-122.418911060677,37.8068622389617
100001291,MISSING PERSON,MISSING ADULT,Friday,01/01/2010,00:30,INGLESIDE,LOCATED,0 Block of CORTLAND AV,-122.421302193354,37.7404383199294
100000823,SUSPICIOUS OCC,SUSPICIOUS PERSON,Friday,01/01/2010,00:35,MISSION,"ARREST, CITED",22ND ST / BARTLETT ST,-122.419860961947,37.7553668828799
100000403,SUSPICIOUS OCC,SUSPICIOUS PERSON,Friday,01/01/2010,00:35,CENTRAL,NONE,1300 Block of JACKSON ST,-122.417764412769,37.7945771273267
100000823,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,01/01/2010,00:35,MISSION,"ARREST, CITED",22ND ST / BARTLETT ST,-122.419860961947,37.7553668828799
100000356,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,01/01/2010,00:36,SOUTHERN,UNFOUNDED,MISSION ST / 1ST ST,-122.397576409113,37.7897619309133
100000328,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,01/01/2010,00:42,NORTHERN,PSYCHOPATHIC CASE,600 Block of EDDY ST,-122.418216140803,37.783257171349
100000629,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,01/01/2010,00:45,TENDERLOIN,NONE,300 Block of OFARRELL ST,-122.410225059558,37.7861020865471
100000431,ASSAULT,BATTERY OF A POLICE OFFICER,Friday,01/01/2010,00:57,NORTHERN,"ARREST, CITED",1300 Block of VANNESS AV,-122.421722383549,37.787561527527
100000431,OTHER OFFENSES,RESISTING ARREST,Friday,01/01/2010,00:57,NORTHERN,"ARREST, CITED",1300 Block of VANNESS AV,-122.421722383549,37.787561527527
100005588,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,01/01/2010,01:00,MISSION,NONE,3100 Block of 16TH ST,-122.416873197923,37.7636312517233
100001520,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,01/01/2010,01:00,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.404864532748,37.8064164582386
100001241,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,01/01/2010,01:00,SOUTHERN,NONE,THE EMBARCADEROSOUTH ST / TOWNSEND ST,-122.388306067819,37.7817982352485
100137272,FORGERY/COUNTERFEITING,"FORGERY, FALSE ENTRIES IN RECORDS OR RETURNS",Friday,01/01/2010,01:00,SOUTHERN,NONE,1000 Block of FOLSOM ST,-122.405898251246,37.7782350820167
100000481,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Friday,01/01/2010,01:00,CENTRAL,"ARREST, CITED",600 Block of MASON ST,-122.41026419971,37.7893126645736
100002255,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,01/01/2010,01:00,INGLESIDE,NONE,3900 Block of MISSION ST,-122.424851076579,37.7352748020808
100000481,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,01/01/2010,01:00,CENTRAL,"ARREST, CITED",600 Block of MASON ST,-122.41026419971,37.7893126645736
100000425,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Friday,01/01/2010,01:00,SOUTHERN,"ARREST, CITED",300 Block of 11TH ST,-122.412843427871,37.7709657259945
100001906,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,01:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978411
100004524,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,01:00,CENTRAL,NONE,900 Block of SANSOME ST,-122.402378840976,37.7989485878709
100005522,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,01:00,SOUTHERN,NONE,HOWARD ST / 1ST ST,-122.396039441019,37.7885368188297
100007368,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,01:00,CENTRAL,NONE,BROADWAY ST / COLUMBUS AV,-122.406669739951,37.7978641744691
100010333,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,01:00,CENTRAL,NONE,400 Block of MASON ST,-122.409851224319,37.7872357017072
106001055,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,01:00,SOUTHERN,NONE,300 Block of 11TH ST,-122.413789891285,37.7716265654955
100276381,"SEX OFFENSES, FORCIBLE","CHILD ABUSE, PORNOGRAPHY",Friday,01/01/2010,01:01,MISSION,UNFOUNDED,3400 Block of 17TH ST,-122.42174516315,37.7632654524523
100000362,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Friday,01/01/2010,01:10,CENTRAL,NONE,400 Block of BAY ST,-122.415018109679,37.8053334643627
100000362,ASSAULT,BATTERY,Friday,01/01/2010,01:10,CENTRAL,NONE,400 Block of BAY ST,-122.415018109679,37.8053334643627
100021017,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,01/01/2010,01:15,SOUTHERN,UNFOUNDED,MARKET ST / SANSOME ST,-122.400316057286,37.7900996273967
106001049,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,01:15,SOUTHERN,NONE,1000 Block of FOLSOM ST,-122.405898251246,37.7782350820167
100000538,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,01/01/2010,01:25,MISSION,"ARREST, BOOKED",500 Block of DOLORES ST,-122.426127292245,37.7605113434364
100000964,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH A GUN,Friday,01/01/2010,01:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978411
100000594,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Friday,01/01/2010,01:30,INGLESIDE,COMPLAINANT REFUSES TO PROSECUTE,MISSION ST / OCEAN AV,-122.435385454946,37.7239104471049
100000497,ASSAULT,BATTERY,Friday,01/01/2010,01:30,CENTRAL,NONE,BATTERY ST / CLAY ST,-122.40033450691,37.7950135264725
100001699,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,01/01/2010,01:30,NORTHERN,NONE,1700 Block of POLK ST,-122.421104353484,37.7928345147044
100005914,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,01/01/2010,01:30,NORTHERN,NONE,LOMBARD ST / FRANKLIN ST,-122.426184340275,37.801096036039
106002047,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,01/01/2010,01:30,CENTRAL,NONE,0 Block of GEARY ST,-122.404169087064,37.787732573678
100018064,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,01:30,NORTHERN,NONE,2000 Block of VANNESS AV,-122.423154547062,37.7946524115208
100000544,NON-CRIMINAL,AIDED CASE,Friday,01/01/2010,01:31,TARAVAL,NONE,200 Block of CLAREMONT BL,-122.464220113333,37.7420071284668
100000679,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,01/01/2010,01:40,CENTRAL,NONE,300 Block of STOCKTON ST,-122.406900445344,37.7889342233688
100000550,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/01/2010,01:44,PARK,"ARREST, CITED",DIVISADERO ST / HAIGHT ST,-122.437048523435,37.7712678186664
100002073,ROBBERY,"ROBBERY, BODILY FORCE",Friday,01/01/2010,01:45,MISSION,NONE,2300 Block of MARKET ST,-122.43412316486,37.7635864112379
100000516,OTHER OFFENSES,RESISTING ARREST,Friday,01/01/2010,01:45,CENTRAL,"ARREST, CITED",BROADWAY ST / MONTGOMERY ST,-122.403864541976,37.7982226437724
100000522,NON-CRIMINAL,AIDED CASE,Friday,01/01/2010,01:45,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.370740926948,37.8170463264521
100000782,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,01/01/2010,01:45,SOUTHERN,NONE,100 Block of SPEAR ST,-122.394011730443,37.7925429967718
100000516,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,01/01/2010,01:45,CENTRAL,"ARREST, CITED",BROADWAY ST / MONTGOMERY ST,-122.403864541976,37.7982226437724
100000782,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,01:45,SOUTHERN,NONE,100 Block of SPEAR ST,-122.394011730443,37.7925429967718
100000908,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,01/01/2010,02:54,TARAVAL,NONE,1700 Block of 21ST AV,-122.478703735279,37.7548355077756
100014448,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,01/01/2010,02:55,NORTHERN,COMPLAINANT REFUSES TO PROSECUTE,800 Block of OFARRELL ST,-122.418475909866,37.7850608636373
100022485,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Friday,01/01/2010,03:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978411
100022485,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,01/01/2010,03:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978411
100000776,ASSAULT,ASSAULT WITH CAUSTIC CHEMICALS,Friday,01/01/2010,03:00,MISSION,NONE,500 Block of VALENCIA ST,-122.421790650344,37.7643514529879
100009336,ASSAULT,BATTERY,Friday,01/01/2010,03:00,INGLESIDE,NONE,500 Block of VIENNA ST,-122.431184837253,37.7192361311789
106048580,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/01/2010,03:00,MISSION,NONE,15TH ST / POTRERO AV,-122.407685897302,37.7670824030138
100001633,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,01/01/2010,03:00,SOUTHERN,NONE,8TH ST / BRANNAN ST,-122.405427162783,37.7712969876573
100002158,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,01/01/2010,03:00,INGLESIDE,NONE,EUGENIA AV / ANDERSON ST,-122.415170579101,37.7403763063974
106001118,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01/01/2010,03:00,INGLESIDE,NONE,SANTAYSABEL AV / OTSEGO AV,-122.438791538477,37.7272112132852
100001019,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,01/01/2010,03:00,INGLESIDE,NONE,600 Block of 29TH ST,-122.434027491635,37.7432872202736
106002360,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,03:00,NORTHERN,NONE,OLIVE ST / VANNESS AV,-122.421096796936,37.7842937803273
106010517,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,03:00,PARK,NONE,5TH AV / JUDAH ST,-122.461902150841,37.7623632346826
100000889,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Friday,01/01/2010,03:02,CENTRAL,"ARREST, CITED",900 Block of HYDE ST,-122.417088801538,37.7892411251824
100000873,ASSAULT,BATTERY,Friday,01/01/2010,03:18,NORTHERN,NONE,700 Block of HAYES ST,-122.428291469075,37.7761706878974
100000942,ASSAULT,BATTERY,Friday,01/01/2010,03:25,TENDERLOIN,NONE,500 Block of JONES ST,-122.413065175492,37.7864156026586
106000154,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,01/01/2010,03:25,CENTRAL,NONE,0 Block of CAMPTON PL,-122.40661261562,37.788908163255
100001144,DISORDERLY CONDUCT,DISTURBING THE PEACE,Friday,01/01/2010,03:30,CENTRAL,"ARREST, BOOKED",500 Block of BUSH ST,-122.406987944782,37.7904203545194
100001144,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Friday,01/01/2010,03:30,CENTRAL,"ARREST, BOOKED",500 Block of BUSH ST,-122.406987944782,37.7904203545194
106010818,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,03:30,CENTRAL,NONE,2600 Block of JONES ST,-122.416890368202,37.8054147469613
100000986,OTHER OFFENSES,RESISTING ARREST,Friday,01/01/2010,03:46,PARK,"ARREST, BOOKED",DUBOCE AV / NOE ST,-122.433575097282,37.7691767476574
100000986,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Friday,01/01/2010,03:46,PARK,"ARREST, BOOKED",DUBOCE AV / NOE ST,-122.433575097282,37.7691767476574
100000992,WEAPON LAWS,POSS OF LOADED FIREARM,Friday,01/01/2010,03:58,INGLESIDE,"ARREST, BOOKED",SUNNYDALE AV / SANTOS ST,-122.418283197104,37.7123508590392
100000992,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,01/01/2010,03:58,INGLESIDE,"ARREST, BOOKED",SUNNYDALE AV / SANTOS ST,-122.418283197104,37.7123508590392
100002603,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,01/01/2010,04:00,INGLESIDE,NONE,5900 Block of MISSION ST,-122.454240845469,37.7082341268079
100034361,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,04:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978411
100001003,ROBBERY,"ROBBERY, BODILY FORCE",Friday,01/01/2010,04:08,MISSION,NONE,3300 Block of 17TH ST,-122.41982942966,37.763444571661
100001025,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,01/01/2010,04:08,PARK,NONE,HAIGHT ST / CENTRAL AV,-122.443649925124,37.7704257255539
100001423,ASSAULT,BATTERY,Friday,01/01/2010,04:20,TENDERLOIN,NONE,HYDE ST / OFARRELL ST,-122.416261836834,37.7853750846672
100001069,ASSAULT,BATTERY,Friday,01/01/2010,04:30,CENTRAL,"ARREST, BOOKED",1000 Block of LOMBARD ST,-122.418728641154,37.8020478469786
100001081,STOLEN PROPERTY,RECEIVING STOLEN PROPERTY,Friday,01/01/2010,04:34,PARK,"ARREST, BOOKED",PIERCE ST / FELL ST,-122.434294413631,37.7744747548893
100001081,WARRANTS,WARRANT ARREST,Friday,01/01/2010,04:34,PARK,"ARREST, BOOKED",PIERCE ST / FELL ST,-122.434294413631,37.7744747548893
100001514,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Friday,01/01/2010,09:50,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.412130752567,37.7807362501271
100001473,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Friday,01/01/2010,09:51,SOUTHERN,"ARREST, CITED",1000 Block of MARKET ST,-122.412130752567,37.7807362501271
100002039,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,01/01/2010,09:55,PARK,NONE,500 Block of ASHBURY ST,-122.446952212913,37.770781653046
100003952,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,01/01/2010,10:00,MISSION,NONE,MISSION ST / 15TH ST,-122.419827929961,37.7666737552132
100274733,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,01/01/2010,10:00,NORTHERN,NONE,GOUGH ST / JACKSON ST,-122.426337367002,37.7935175616601
100065429,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,01/01/2010,10:00,SOUTHERN,NONE,8TH ST / HOWARD ST,-122.411609760643,37.7762209908702
106000483,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01/01/2010,10:00,NORTHERN,NONE,FRANKLIN ST / FULTON ST,-122.421713231971,37.7789574682323
